Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
TOSHIBA AIR CONDITIONING,HWS-P805HR-E/HWS-P805XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,41.0,66.0,17.0,average,4093.0,7900.0,1.93,177.20142199664923,-0.0132911228718762,1.3131362073089117,-177.25483631704753,-142.6454983840353,0.0026061976700154,0.414270769793552,142.58397506168245,141.75307335828234,-0.0613040656046379,5.710634454713665,-141.64901866923972
TOSHIBA AIR CONDITIONING,HWS-P805H8R-E/HWS-P805XWHM3-E,2019-11-26,Outdoor Air/Water,Regulated,1.0,R410a,2.7,41.0,66.0,20.0,average,4527.0,9100.0,2.01,-80.42640943505,-0.0037697442204085,0.9025117834153278,80.39042408004717,187.17874550236084,0.0125089781481794,0.0157374066452758,-187.22495233094048,283.920126137258,-0.0891995717024752,7.008376994203368,-283.7675236253029
Vaillant Deutschland ,VWF 118/4 35 & 55,2020-12-17,Brine/Water,Regulated,2.0,R410a,2.5,50.0,,7.0,average,3373.0,11400.0,3.38,-0.00084085024942,0.0008408444194301,0.9571128239663212,0.0001731311566198,-0.020247516300742,0.0202475151826289,-0.0075490184241339,0.0058327267572561,0.1267085028460209,-0.1267084680460836,9.390840882140893,-0.041139231559047
Vaillant Deutschland ,VWF 157/4 35 & 55,2020-12-17,Brine/Water,Regulated,2.0,R410a,3.05,48.0,,7.0,average,4298.0,14700.0,3.42,-0.0009908153293752,0.0009908181364631,0.9519270071753348,0.0003838714155504,-0.0192576171684136,0.0192576152705342,0.0421643179865478,0.0055939354400815,0.1163421457118218,-0.1163421747052772,8.95396026070452,-0.0381279973467596
Vaillant Deutschland ,VWF 197/4 35 & 55,2020-12-17,Brine/Water,Regulated,2.0,R410a,3.95,48.0,,7.0,average,5831.0,20000.0,3.43,-0.000968503567397,0.0009685060109925,0.952629662525921,0.0002901263214595,-0.0171936905749583,0.0171936906981358,0.1467698175799331,0.0051410063611461,0.0956184191959013,-0.0956184243177581,7.992863737510211,-0.0313515426374122
Vaillant Deutschland ,VWF 58/4 35 & 55,2020-12-17,Brine/Water,Regulated,2.0,R410a,1.5,41.0,,7.0,average,1693.0,5400.0,3.19,-0.0008058120397657,0.0008058125047649,0.95907700959145,8.211679540106324e-06,-0.0205294834928259,0.0205294799823256,-0.0174356110191325,0.0062869902114149,0.1209950920997167,-0.1209950921007335,8.931451356083763,-0.0392128757488955
Vaillant Deutschland ,VWF 87/4 35 & 55,2020-12-17,Brine/Water,Regulated,2.0,R410a,2.4,50.0,,7.0,average,2564.0,9000.0,3.51,-0.0007664080429194,0.0007664040728357,0.95996253741116,0.0002612990837814,-0.019365775104966,0.0193657747554336,0.0351230666383005,0.005441884343856,0.1221143533541923,-0.1221143760237497,9.311040075572684,-0.0398881109777268
Vaillant Deutschland ,VWL 35/5 AS 230V + VWL 57/5 IS,2021-03-10,Outdoor Air/Water,Regulated,1.0,R410a,1.5,41.0,51.0,11.0,average,1490.0,3100.0,2.08,-89.30286051756248,-0.0085477630061923,1.1890023142753363,89.28188937823114,212.76803914612924,0.0122526185975852,0.0234412772976935,-212.8140648440392,212.83920660062685,-0.1157421007460903,8.236907687285871,-212.7051421130472
Vaillant Deutschland ,VWL 55/5 AS 230V + VWL 58/5 IS,2021-03-10,Outdoor Air/Water,Regulated,1.0,R410a,1.5,43.0,53.0,11.0,average,2165.0,4330.0,2.0,-0.467744626328141,-0.0059067952714064,1.004578181751495,0.4368544626207722,103.54292325977596,0.0084384377331513,0.1356943161978953,-103.6019233842753,-111.33868920200878,-0.0845241541748168,6.976657587265189,111.52764918008477
Vaillant Deutschland ,VWL 37/5 230V,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,49.0,,11.0,average,1514.0,3210.0,2.12,199.42861453250225,-0.0073299192302688,1.1226301872446305,-199.44931600162644,212.76776735491453,0.0125326016994451,0.0022880863504322,-212.8143462111022,212.84706403478287,-0.115108997492643,8.31274765142815,-212.6973147532464
Vaillant Deutschland ,VWL 57/5 230V,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,49.0,,11.0,average,2047.0,4360.0,2.13,-178.1042132882269,-0.014981245946876,1.4120927698440204,178.05947818768468,617.4512622169741,0.0029750012305672,0.3917189395732507,-617.5155227253239,-71.44617447832434,-0.1094756106070335,8.141432328842996,71.61775943488368
Vaillant Deutschland ,VWL 55/3 A 230V 35 & 55,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.8,,,6.0,average,2200.0,4400.0,2.0,-35.99204000122342,-0.0066412183667648,1.1623213561494996,35.98442745333282,55.03662544888509,0.0070687689686355,0.229907311021345,-55.09461238307176,186.1804155339852,-0.0839566413647373,6.649361460847673,-186.05101607730631
Vaillant Deutschland ,VWL 75/5 AS 230V + VWL 77/5 IS,2021-03-10,Outdoor Air/Water,Regulated,1.0,R410a,2.39,43.0,54.0,11.0,average,2810.0,5620.0,2.0,-107.0772390316135,-0.0066541715097655,1.036304087352832,107.04369688880344,-101.45019735982308,0.0060771606573582,0.242112599140106,101.38861340975411,212.85667501023863,-0.0738045913035274,6.481288028131185,-212.67896234240013
Vaillant Deutschland ,VWL 77/5 230V,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.8,47.0,,10.0,average,2823.0,5590.0,1.98,39.09173422453701,-0.0080406461326962,1.099258841826423,-39.12686312264309,-27.72485236643244,0.005872061850252,0.2428673692269321,27.66199728326199,-149.18148904310192,-0.0780076615576215,6.649529524472059,149.35062727754752
Vaillant Deutschland ,VWL 85/3 A 230V 35 & 55,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.95,,,5.0,average,2487.0,4900.0,1.97,106.13556524861572,-0.0173962714517058,1.5658521764003526,-106.1762352306655,-37.95479753877014,0.000500013661443,0.5029570045979945,37.8867193122317,212.8690933667632,-0.1010056347606962,7.689331162684479,-212.67152596567664
Viessmann,AWO-M-AC (AF) 101.A06,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,1.5,,64.0,19.0,average,2788.0,5800.0,2.08,141.67906201821637,-0.0032601279204069,0.9062792302933432,-141.70462612286315,-183.17643475437723,0.0122550488971604,0.003608138403802,183.12799960994727,-34.919153466802186,-0.097685762324922,7.366361486581468,35.06389247386231
Viessmann,AWO-M-AC (AF) 101.A08,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,1.5,,64.0,19.0,average,3298.0,6300.0,1.91,-67.20616286533306,-0.0023544608415213,0.8523713445273239,67.17906303773695,-355.88146775391,0.0145270341177704,-0.1178056935452614,355.83473403168324,132.8849409809062,-0.0970475744208616,7.33595810728522,-132.73599751728756
Viessmann,AWO-M-AC (AF) 101.A12,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,2.5,,65.0,19.0,average,4087.0,8500.0,2.08,-67.0967982250534,-0.002778890879236,0.873415078481447,67.06866135524025,-355.88340025029,0.0112582167200072,0.0392116642190206,355.83272702841685,-193.61484843929057,-0.095769503716414,7.310367666565379,193.7453367522429
Viessmann,AWO-M-AC (AF) 101.A10,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,2.5,,64.0,19.0,average,3803.0,8100.0,2.13,212.75113661062284,-0.0018397062171288,0.8454007977839016,-212.7766390933133,246.71307970995184,0.0118193373370105,0.0314154996292977,-246.76062571574369,-2.5944198226415454,-0.0896861991876839,7.203657065478795,2.7577929887821013
Viessmann,AWO-AC (AF) 101.A14,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,3.6,,68.0,19.0,average,4905.0,10300.0,2.1,212.7521214627568,-0.002686490263036,0.8845964393429231,-212.77563494842832,219.12521912809652,0.0123056089780826,0.0061416487499362,-219.17247187797332,-90.05558406583387,-0.0981360877186726,7.460515554297047,90.20891624986793
Viessmann,AWO-M-AC (AF) 101.A16,2020-06-25,Outdoor Air/Water,Regulated,1.0,R32,4.0,,68.0,19.0,average,5502.0,11500.0,2.09,212.74987852399693,-0.0029849634003174,0.876934939598202,-212.77794796065484,184.334353451279,0.0119839780177088,0.0237523497595448,-184.38287003657305,-71.45245036344222,-0.0983597108734422,7.42493970725912,71.60850065150782
Viessmann,Vitocal 100-S AWB-M 101.A12,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,4062.0,7840.0,1.93,212.76275941611155,0.0021244299841615,0.8447486266380164,-212.76464128619813,-99.98289265984664,0.0144238844829283,-0.0107185706455009,99.94877216432494,-71.47008460083923,-0.0950261794363401,7.008718138631029,71.58981558783773
Viessmann,Vitocal 100-S AWB-M 101.A14,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,4605.0,9440.0,2.05,212.76150796224573,0.0060166593004655,0.6049233183781649,-212.76587108711203,497.0983107429757,0.016033346597827,-0.0978343261592492,-497.1325648114688,281.6847676242055,-0.0871175685038568,6.7554611396965445,-281.55999474204555
Viessmann,Vitocal 100-S AWB-M 101.A16,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,5098.0,10450.0,2.05,70.62209106187849,0.000954327884348,0.783611837270178,-70.61748676910116,212.77233621799104,0.0150435944423523,-0.0666923526318184,-212.80969559497112,-178.3382193564365,-0.0656497518223162,5.8530177238066665,178.4774886581189
Viessmann,Vitocal 100-S AWB 101.A12,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,3990.0,7700.0,1.93,212.7675732822688,-0.0087629273060111,1.2733684382718915,-212.7598929309239,249.73850061125907,0.0118757820286233,0.0272237996270222,-249.7828564308064,-0.4054301997062879,-0.068758746690614,5.977940637635342,0.5027566129626706
Viessmann,Vitocal 100-S AWB 101.A14,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,4307.0,8700.0,2.02,212.76642343640464,-0.0049116857874335,1.0652261267526744,-212.760961444602,-43.11859625844848,0.014160000014731,0.0048199010882025,43.083328520387845,283.8935008924673,-0.0753192036874689,6.085883372890499,-283.7900826922848
Viessmann,Vitocal 100-S AWB 101.A16,2020-11-02,Outdoor Air/Water,Regulated,1.0,R410a,2.5,41.0,64.0,15.0,average,4868.0,9200.0,1.89,-106.61164336601752,-0.011265141131077,1.3004818019265898,106.5795211249584,-243.7702041803954,0.0044455681267595,0.3944767669890995,243.71485367663337,186.177060135636,-0.0817592890867365,6.314450714251439,-186.0535530544217
Viessmann,Vitocal 100-S AWB-M 101.B04,2020-11-02,Outdoor Air/Water,Regulated,1.0,R32,0.95,41.0,62.0,15.0,average,1751.0,3310.0,1.89,212.7618832602781,-0.00421897480055,1.0898619695427416,-212.76565146454465,212.7746774842327,0.0108729446745409,0.1578766529186087,-212.80718160946589,159.56449155665888,-0.0768317913165091,6.451394814969777,-159.35993497333266
Viessmann,Vitocal 100-S AWB-M 101.B06,2020-11-02,Outdoor Air/Water,Regulated,1.0,R32,0.95,41.0,62.0,15.0,average,1751.0,3310.0,1.89,-107.0724743671072,-0.0171987851412378,1.6653342466645955,107.04881394562592,64.74664105017061,0.0054035003212125,0.3510377136087825,-64.79954856455336,218.96716469760207,-0.0942139290985858,7.319230151409915,-218.7880578939172
Viessmann,Vitocal 100-S AWB-M 101.B08,2020-11-02,Outdoor Air/Water,Regulated,1.0,R32,1.6,41.0,64.0,15.0,average,3041.0,5930.0,1.95,212.76632585148408,0.0012318598234503,0.8811850966084955,-212.7609780187068,-71.55702767821259,0.0116947715976549,0.0416865786391408,71.50991032827142,-75.68616165051388,-0.0912531796542046,7.26530908008263,75.90588136422525
Viessmann,Vitocal 200-A AWO-M 201.A04,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,39.0,53.0,16.0,average,2281.0,4630.0,2.03,-284.13732409276867,-0.0017633531817693,0.8788658973397582,284.1162813520242,-101.3762913407504,0.0140008264643634,-0.0427849564504081,101.33264827604106,-222.4922680093385,-0.0939584140744808,7.158386994262655,222.61589177762744
Viessmann,Vitocal 200-A AWO-M 201.A06,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,39.0,54.0,16.0,average,2438.0,4950.0,2.03,70.60915858917173,-8.558884187640425e-05,0.7914852525645195,-70.6304180172803,275.3204793965895,0.0147399373951173,-0.0829622351826701,-275.3644565570138,8.503150229501719,-0.0928488316358418,7.126000505941243,-8.375813631598973
Viessmann,Vitocal 200-A AWO-M 201.A08,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.4,39.0,55.0,16.0,average,2637.0,5670.0,2.15,-24.89267733988681,-0.004041037705009,0.9894350478399186,24.873845235485334,-117.04808045766876,0.0126406612079269,0.0117054896632437,117.00269348815768,212.83028209741428,-0.0927868967326665,7.205985144762092,-212.70926414447416
Viessmann,Vitocal 200-A AWO-M 201.A10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,50.0,average,3659.0,8270.0,2.26,106.1462542524997,-0.0012045418541436,0.8854449107454034,-106.1588715716577,491.4122613933823,0.0165766410670167,-0.0984795330640037,-491.4456318352976,217.27039174545604,-0.0995408061940402,7.543395824040222,-217.15515766463787
Viessmann,Vitocal 200-A AWO-M 201.A13,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,50.0,average,3925.0,8910.0,2.27,-97.90733828745032,-0.0060972135270812,1.065061879516228,97.8900306520056,240.7405790935118,0.0148195406159887,-0.0511208375403963,-240.77864965109387,217.2733177480944,-0.0949005539024681,7.354829138167504,-217.1512099690441
Viessmann,Vitocal 200-A AWO-M 201.A16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,59.0,average,4199.0,9490.0,2.26,221.6370305248668,-0.0057822051508861,1.0290329450878637,-221.65646476590223,461.8396498496793,0.0140661959384189,-0.0424340685293633,-461.8819367925885,212.83434632275305,-0.093477145884704,7.29957573572668,-212.7054315801641
Viessmann,Vitocal 200-A AWO 201.A10,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,25.0,average,3754.0,8560.0,2.28,106.26093287931272,-0.0015030381988904,0.8889466148284204,-106.27318601766612,212.771279664676,0.0147569348792147,-0.0595921612029779,-212.8107848525784,266.1404847759062,-0.1003232194444866,7.6511990667726435,-266.01408145140965
Viessmann,Vitocal 200-A AWO 201.A13,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,31.0,average,4268.0,9730.0,2.28,212.7552073557514,-0.0016742728365839,0.8652939887310369,-212.77243921815747,355.16907518449955,0.013412342763705,-0.0271517472969058,-355.2135219029914,-71.04700460073305,-0.0979075272785778,7.586160666209434,71.18183620705082
Viessmann,Vitocal 200-A AWO 201.A16,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,2.4,39.0,56.0,40.0,average,4569.0,10600.0,2.32,106.14647723876936,-0.0009761086740499,0.8195583651777019,-106.1651200091158,172.30309058005798,0.0128907352700967,-0.0111607191863114,-172.34903353939328,-69.23772296290277,-0.0910651543146828,7.335576171730362,69.38051966315403
Viessmann,VITOCAL 200-G BWC 201.B06,2019-07-11,Brine/Water,On-Off,5.0,R410a,1.4,40.0,,12.0,average,1738.0,5230.0,3.01,0.0065161054308247,-0.0065161031360638,1.3189699409759257,-0.0021436564002198,-0.0159094977000063,0.0159094985534022,0.2066600009144456,0.0041849109666373,0.1057642155946583,-0.1057641874005479,8.11721219810512,-0.0300909343738026
Viessmann,VITOCAL 200-G BWC 201.B08,2019-07-11,Brine/Water,On-Off,5.0,R410a,1.95,43.0,,12.0,average,2212.0,6990.0,3.16,0.0051372825714977,-0.0051372825716547,1.2488688825271157,-0.001898663844025,-0.0170745794010287,0.017074579540742,0.1391906695339886,0.0038655253100275,0.1165386757378896,-0.1165386634517505,8.809389606619462,-0.0298923018881577
Viessmann,VITOCAL 200-G BWC 201.B10,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12.0,average,2944.0,9510.0,3.23,0.0052329584144594,-0.0052329584142321,1.253448400309786,-0.0019034843125548,-0.0169344674903287,0.0169344674903163,0.148323715246119,0.0039006087243239,0.1180696811008966,-0.1180696811004294,8.94318931606186,-0.03058400806702
Viessmann,Vitocal 200-G BWC 201.B13,2020-10-06,Brine/Water,On-Off,5.0,R410a,2.15,49.0,,0.0,average,3920.0,12230.0,3.12,0.0042538855720266,-0.0042538847211429,1.2134596096338257,-0.0009870647699722,-0.0151754301731966,0.0151754304170548,0.2367327814825175,0.0038807031523048,0.0942248116324814,-0.0942248098368597,7.724077674674967,-0.0246713821247063
Viessmann,VITOCAL 200-G BWC 201.B17,2020-08-18,Brine/Water,On-Off,5.0,R410a,2.6,47.0,,18.0,average,5192.0,16250.0,3.13,0.0038470194016305,-0.0038470195307184,1.1898854895521582,-0.0014148244071312,-0.0147237896319765,0.0147237896248422,0.2539834591072709,0.003081087775609,0.0896823865938754,-0.0896823513906055,7.527396668670382,-0.021661673491431
Viessmann,VITOCAL 200-G BWC-M 201.B06,2019-07-11,Brine/Water,On-Off,5.0,R410a,1.4,40.0,,12.0,average,1715.0,5060.0,2.95,0.0075308962398449,-0.0075308862693828,1.3478962090572353,-0.0041192158337795,-0.0192404697186396,0.0192404695302383,0.0434648789721648,0.0060886176591559,0.1368024679398621,-0.1368024679392941,9.430706825056731,-0.0526777113266972
Viessmann,VITOCAL 200-G BWC-M 201.B08,2019-07-11,Brine/Water,On-Off,5.0,R410a,1.95,43.0,,12.0,average,2154.0,6980.0,3.24,0.0038488273148977,-0.0038488254260064,1.1970186894462491,-0.0006329475337913,-0.0183990546655491,0.0183990539082065,0.0699236350502756,0.0045993557740809,0.1276409992092412,-0.1276410092738758,9.467204066969986,-0.0320126766138614
Viessmann,VITOCAL 200-G BWC-M 201.B10,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12.0,average,2997.0,9530.0,3.18,0.0047019002325818,-0.0047019014498448,1.2290637939771252,-0.0018787115180189,-0.0159846634472076,0.0159846631819846,0.194417474381051,0.0036761387423808,0.1050381083188893,-0.1050380547223567,8.286965853684686,-0.0282236426862557
Viessmann,Vitocal 222-S AWBT-M 221.C04,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.8,39.0,53.0,16.0,average,2366.0,4780.0,2.02,-142.60695115349858,-0.0012504687194192,0.8463183060914152,142.58566072892066,-71.55355909359913,0.0149879496303448,-0.0865720419218563,71.51334731739915,-173.64371295227352,-0.0952248847125151,7.222910458043629,173.75776863392272
Viessmann,VITOCAL 300-G BWC 301.C06,2019-07-11,Brine/Water,Regulated,2.0,R410a,2.0,40.0,,12.0,average,1791.0,5480.0,3.06,-0.0004176148561368,0.0004176147895661,0.6852951522120527,-0.0359273002993142,-0.017251502244886,0.017251499717563,-0.1455321884518599,-0.0321495097736154,0.1221332754927669,-0.1221333056804817,8.900375969463784,-0.0391553061724339
Viessmann,VITOCAL 300-G BWC 301.C12,2019-07-11,Brine/Water,Regulated,2.0,R410a,2.3,41.0,,12.0,average,3561.0,10860.0,3.05,0.0011165722229911,-0.0011166129425989,0.7528224743647771,-0.042523185514086,-0.013450559361723,0.0134505573556722,0.012610911745699,-0.0391343865564268,0.0985909667172659,-0.098590918932695,8.084050407217918,0.0178606877716556
Viessmann,VITOCAL 300-G BWC 301.C16,2020-08-18,Brine/Water,Regulated,2.0,R410a,3.25,40.0,,0.0,average,4427.0,14210.0,3.21,-0.0089478076111624,0.0089477872434257,0.3123649303201971,-0.0265792694684126,-0.0226610645980273,0.0226610600448371,-0.3828610608064768,-0.0252555382822003,0.1086263484638492,-0.1086263484635973,8.731451320098389,-0.0042630261891932
WOLF,CHA-07/400V,2020-06-30,Outdoor Air/Water,Regulated,1.0,R290,3.1,,52.0,15.0,average,2532.0,5620.0,2.22,212.7499495650144,0.0027386150508673,0.604727451887091,-212.7777909907494,-299.0178667517577,0.0143647345188156,-0.108547297389238,298.96859063710986,8.377337984653199,-0.0734739026301907,6.808173255573938,-8.222697373392622
WOLF,CHA-10/400V,2020-06-30,Outdoor Air/Water,Regulated,1.0,R290,3.4,,53.0,15.0,average,3364.0,7030.0,2.09,212.75046259074875,-0.001544763759185,0.8226166690786724,-212.7773252012728,-355.8836691052521,0.0124966001448478,-0.0260283471801881,355.8325654772971,291.7031740996349,-0.0886929121890858,7.347044617088409,-291.53338146965586
Generic,Generic,,Outdoor Air/Water,Regulated,1.0,,,,,,average,,,1.4,66.52768600999018,-0.0036190520689515,0.9195345696561126,-66.55776340935853,74.64010179536784,0.0111058253668557,0.0610999353099313,-74.68945898433729,46.08128043986215,-0.0879831801812032,7.05368833025318,-45.92714529972496
Generic,Generic,,Brine/Water,Regulated,2.0,,,,,,average,,,2.41,0.0025230807492594,-0.0025230959852197,0.8774448223432214,-0.0341046272055924,-0.0130943591877239,0.0130943585886478,0.0837539340767605,-0.0317374939062979,0.0944768692580663,-0.094476895186234,7.965773553146783,-0.0024577050358731
Generic,Generic,,Water/Water,Regulated,3.0,,,,,,average,,,,,,,,,,,,,,,
Generic,Generic,,Outdoor Air/Water,On-Off,4.0,,,,,,average,,,1.89,49.3751791786064,-0.0048685332689479,1.4796999371525927,-49.33586732191475,52.80175629087161,0.0125769888356644,0.3622939560226695,-52.79840972541445,60.04852969530064,-0.0603183409243778,5.69602722487186,-59.953196626421054
Generic,Generic,,Brine/Water,On-Off,5.0,,,,,,average,,,2.15,0.0059915488250171,-0.0059915426761909,1.2940200313985522,-0.0017875977690283,-0.0152760672135082,0.0152760578524056,0.2419165715857436,0.004297673500507,0.1039297388911524,-0.1039297760541585,8.05463552774295,-0.0318975097076257
