Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
VWL 75/5 AS 230V S2 + VWL 78/5 IS,-75.52098708052334,-0.0910725428303909,3723.7923839594955,-58.796577860640646,26.7664950973759,244.5823486468042,0.1349274857890363,-0.10357227072979149,7.767913153182253,Inverter
VWL 85/6 A 230V S3,-4.541217631493623,66.41674160825728,1793.8711419231763,-30.037311705566587,54.38014306581425,-670.374227197633,0.12778924236039726,-0.11025896505323583,8.067303021403273,Inverter
VWL 65/6 A 230V S3,-26.0124540554378,45.71398073796184,2387.2476737319375,-34.908791861785375,46.1997062933715,-449.3417471056506,0.14546548841794646,-0.11376282974473202,8.08785189153844,Inverter
VWL 75/6 A 230V,-2.3125744090766887,59.928406145859455,1911.5282415763727,-30.712611258382832,52.66187878200882,-632.6209086716809,0.13354491441947716,-0.11531209999115154,8.259916200505456,Inverter
VWL 75/6 A 230V S2,-2.3125744090766887,59.928406145859455,1911.5282415763727,-30.712611258382832,52.66187878200882,-632.6209086716809,0.13354491441947716,-0.11531209999115154,8.259916200505456,Inverter
VWL 65/6 A 230V,29.571029892986047,49.091214480545865,1769.6690668247,-14.191726961775673,45.11832145158927,-583.1287954988363,0.14128294918999185,-0.11242591665477539,7.996421934263991,On-Off
VWL 65/6 A 230V S2,29.571029892986047,49.091214480545865,1769.6690668247,-14.191726961775673,45.11832145158927,-583.1287954988363,0.14128294918999185,-0.11242591665477539,7.996421934263991,On-Off
VWL 77/5 230V,-69.6289833792618,7.381400097074048,3491.5920319125753,-55.890832204977414,27.259195999764675,225.39349576998356,0.12861135217278094,-0.1037138963387324,7.749040083891634,Inverter
VWL 79/5 230V,-50.08478342430889,43.90932872853509,1964.1786073532862,-63.20126416270147,32.3764429111149,116.82026465394455,0.14332576943968453,-0.06331658747719048,5.777750518056182,Inverter
VWL 77/5 230V S2,-69.6289833792618,7.381400097074048,3491.5920319125753,-55.890832204977414,27.259195999764675,225.39349576998356,0.12861135217278094,-0.1037138963387324,7.749040083891634,Inverter
VWL 79/5 230V S2,-50.08478342430889,43.90932872853509,1964.1786073532862,-63.20126416270147,32.3764429111149,116.82026465394455,0.14332576943968453,-0.06331658747719048,5.777750518056182,Inverter
VWL 85/3 A 230V 35 & 55,-101.23489598419559,5.848366365767845,4459.1178893000415,-85.46437144257258,30.872699384385594,509.3571161757349,0.22057455482174343,-0.10267937832104856,7.361843088755407,Inverter
AWO-M-AC (AF) 101.A06,-148.27098133337233,-18.910301446009903,5256.49005853177,-75.64056655013626,31.021468441247578,354.6290052575913,0.14473908443301,-0.09768567316001454,7.366358218990518,Inverter
AWO-M-AC (AF) 101.A08,-170.73300146992437,-14.83801694847974,5370.12233715862,-85.37290613805516,41.060558225474935,131.47348438231705,0.1489437416409673,-0.0970472565672475,7.335946348755753,Inverter
AWO-M-AC (AF) 101.A12,-239.1616158661151,-23.618933784972956,7423.96650438985,-119.00862419739502,41.05008275214301,660.8085829512761,0.13048855691756633,-0.09576925613875273,7.3103582312645905,Inverter
AWO-M-AC (AF) 101.A10,-206.5580740136468,-14.883504787920923,6847.073780419367,-110.17833796548531,39.35214165449846,583.019313505814,0.16337315417768508,-0.08968620639117757,7.203657305323841,Inverter
AWO-AC (AF) 101.A14,-242.18788863028504,-27.668260670499045,9111.254032026101,-132.64707344135547,54.10272395203863,628.9836270956118,0.1533320567575393,-0.09813625917198374,7.460521710385543,Inverter
AWO-M-AC (AF) 101.A14,-242.18788863028504,-27.668260670499045,9111.254032026101,-132.64707344135547,54.10272395203863,628.9836270956118,0.1533320567575393,-0.09813625917198374,7.460521710385543,Inverter
AWO-M-AC (AF) 101.A16,-322.78820186207247,-34.32443882297177,10084.661303991375,-163.25771006079154,57.57454619407724,817.1519634817199,0.156050382273212,-0.09835942814094975,7.424929004388898,Inverter
AWO-AC (AF) 101.A16,-322.78820186207247,-34.32443882297177,10084.661303991375,-163.25771006079154,57.57454619407724,817.1519634817199,0.156050382273212,-0.09835942814094975,7.424929004388898,Inverter
Vitocal 100-S AWB-M 101.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 100-S AWB-M-E 101.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 100-S AWB-M-E-AC 101.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 100-S AWB-M-E-AC 101.A12 F,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 111-S AWBT-M-AC 111.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 111-S AWBT-M-E 111.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 111-S AWBT-M-E-AC 111.A12,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 111-S AWBT-M-E-AC 111.A12 F,-14.748661334428078,16.66371899261724,6622.554974299316,-60.74838578406873,66.67612554672912,-46.87247388549565,0.11973054154808822,-0.09502614291026983,7.008716767122237,Inverter
Vitocal 100-S AWB-M 101.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 100-S AWB-M-E 101.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 100-S AWB-M-E-AC 101.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 100-S AWB-M-E-AC 101.A14 F,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 111-S AWBT-M-AC 111.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 111-S AWBT-M-E 111.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 111-S AWBT-M-E-AC 111.A14,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 111-S AWBT-M-E-AC 111.A14 F,-41.18413502221077,56.797740799967684,5710.472127279458,-73.30999114799316,77.57877531076426,-264.06043135743175,0.12477313672365124,-0.08711729820936426,6.755451147934114,Inverter
Vitocal 100-S AWB-M 101.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 100-S AWB-M-E 101.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 100-S AWB-M-E-AC 101.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 100-S AWB-M-E-AC 101.A16 F,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 111-S AWBT-M-AC 111.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 111-S AWBT-M-E 111.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 111-S AWBT-M-E-AC 111.A16,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 111-S AWBT-M-E-AC 111.A16 F,48.099597445443074,9.95850290434403,8189.327841972552,-82.54114281376488,65.63888254150308,480.6824132501588,0.13926924585789618,-0.06564982586773262,5.853020403700668,On-Off
Vitocal 100-S AWB 101.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 100-S AWB-E 101.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 100-S AWB-E-AC 101.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 111-S AWBT-AC 111.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 111-S AWBT-E 111.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 111-S AWBT-E-AC 111.A12,59.12907439975747,-67.4906440044148,9805.5391222182,-45.865956029650064,41.543930000771866,843.9582562623452,0.0973260892726778,-0.06875873528637524,5.977940213014763,On-Off
Vitocal 100-S AWB 101.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 100-S AWB-E 101.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 100-S AWB-E-AC 101.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 111-S AWBT-AC 111.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 111-S AWBT-E 111.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 111-S AWBT-E-AC 111.A14,47.52027433284107,-42.72552168856498,9267.243859858721,-60.3181755799222,50.58714567446586,756.1804854246366,0.10341792209111696,-0.07531927229673656,6.085887257881382,On-Off
Vitocal 100-S AWB 101.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 100-S AWB-E 101.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 100-S AWB-E-AC 101.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 111-S AWBT-AC 111.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 111-S AWBT-E 111.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 111-S AWBT-E-AC 111.A16,-295.5238106411124,-103.63915747486163,11964.429375857979,-178.2554260691529,20.703958178756473,2245.945432497894,0.12350694148529565,-0.08175947358261333,6.314457608721604,Inverter
Vitocal 100-S AWB-M 101.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 100-S AWB-M-E 101.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 100-S AWB-M-E-AC 101.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 100-S AWB-M-E-AC 101.B04 F,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 111-S AWBT-M-AC 111.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 111-S AWBT-M-E 111.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 111-S AWBT-M-E-AC 111.B04,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 100-S AWB-M 101.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 100-S AWB-M-E 101.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 100-S AWB-M-E-AC 101.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 100-S AWB-M-E-AC 101.B06 F,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 111-S AWBT-M-AC 111.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 111-S AWBT-M-E 111.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 111-S AWBT-M-E-AC 111.B06,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 111-S AWBT-M-E-AC 111.B06 F,3.7694043713776253,0.5777771124905584,3181.2656129173083,-29.741430655825294,30.350135667363233,-66.93597247342424,0.17856294571197612,-0.1133642552255406,7.744120840190192,On-Off
Vitocal 111-S AWBT-M-E-AC 111.B04 F,35.08648502834414,13.49105257053807,2490.7602859533713,-19.00972170008829,32.100649174675,-150.29243311891972,0.1513177306720696,-0.09500338308995394,6.839472559696328,On-Off
Vitocal 100-S AWB-M 101.B08,87.25014494648673,67.31953102449921,3032.59804808611,-33.06379559722179,66.91107052379402,-698.4154480849586,0.20284921759860197,-0.11782340840524723,8.016841344130329,On-Off
Vitocal 100-S AWB-M-E 101.B08,87.25014494648673,67.31953102449921,3032.59804808611,-33.06379559722179,66.91107052379402,-698.4154480849586,0.20284921759860197,-0.11782340840524723,8.016841344130329,On-Off
Vitocal 100-S AWB-M-E-AC 101.B08,87.25014494648673,67.31953102449921,3032.59804808611,-33.06379559722179,66.91107052379402,-698.4154480849586,0.20284921759860197,-0.11782340840524723,8.016841344130329,On-Off
Vitocal 100-S AWB-M-E-AC 101.B08 F,87.25014494648673,67.31953102449921,3032.59804808611,-33.06379559722179,66.91107052379402,-698.4154480849586,0.20284921759860197,-0.11782340840524723,8.016841344130329,On-Off
