Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p1_COP [-],p2_COP [-],p3_COP [-]
Ariston Thermo Group,ENERGION M COMPACT 4 2Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,43.0,57.0,15,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ENERGION M HYBRIDall 4,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ATAG p ENERGION M HYBRIDzone 4,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ATAG i ENERGION M HYBRIDzone 4,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,NIMBUS M HYBRID 4 NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,NIMBUS M HYBRID FLEX 4 NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,NIMBUS M HYBRID UNIVERSAL 4 NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ARIANEXT M HYBRID 4 LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ARIANEXT M HYBRID 40,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ARIANEXT M HYBRID FLEX 4 LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ARIANEXT M HYBRID UNIVERSAL 4 LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,AEROTOP HYBRID MINI EVO 04X,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,AEROTOP HYBRID MINI EVO 4,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,AEROTOP HYBRID UNIVERSAL 4,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,NIMBUS M FLEX IN 4 NET,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,0.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,ARIANEXT M FLEX IN 4 LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,0.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Ariston Thermo Group,AEROTOP MONO BUILT-IN 04M-CRX,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,0.0,57.0,13,average,1790,4100,-0.04344252477028516,-0.0064283225304938366,0.9980224236817251,-0.03278770260002926,0.009225283471938572,0.2061573928248394,0.08470997830787817,-0.10410035820649306,7.653214889006155
Viessmann,VITOCAL 200-G BWC 201.B10,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12,average,2944,9510,-0.0019034844646182302,-0.005232958532380596,1.2534484048977088,0.0039006085615447355,0.016934467392901525,0.14832371916448966,-0.030584008568841286,-0.11806968080467685,8.943189307651867
Viessmann,VITOCAL 200-G BWC 201.B10 SC,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12,average,2944,9510,-0.0019034844646182302,-0.005232958532380596,1.2534484048977088,0.0039006085615447355,0.016934467392901525,0.14832371916448966,-0.030584008568841286,-0.11806968080467685,8.943189307651867
Viessmann,VITOCAL 222-G BWT 221.B10,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12,average,2944,9510,-0.0019034844646182302,-0.005232958532380596,1.2534484048977088,0.0039006085615447355,0.016934467392901525,0.14832371916448966,-0.030584008568841286,-0.11806968080467685,8.943189307651867
Viessmann,VITOCAL 222-G BWT 221.B10 SC,2019-07-11,Brine/Water,On-Off,5.0,R410a,2.4,46.0,,12,average,2944,9510,-0.0019034844646182302,-0.005232958532380596,1.2534484048977088,0.0039006085615447355,0.016934467392901525,0.14832371916448966,-0.030584008568841286,-0.11806968080467685,8.943189307651867
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWM-2.0NE - Heating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S Heating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S Heating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S-K - UKHeating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S-K - UKHeating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWSE-260S Solar - Heating Only,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWM-2.0NE - with cooling,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-200S - with,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWE-260S - with,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Johnson Controls-Hitachi AirConditioning Spain,RAS-2WHVNP RWD-2.0NWSE-260S Solar - with cooling kit,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.4,37.0,61.0,11,average,1522,3500,-0.030851229588702293,-0.0019597892919700605,0.8160613461862204,-0.027031105533448167,0.010882741530888682,0.11875707305584708,0.07515347324063874,-0.09485529810540856,7.513863716031202
Mitsubishi,PUHZ-SW160YKA(-BS) + EHSE-M*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + EHSE-YM*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + ERSE-M*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + ERSE-YM*C,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + EHSE-M*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + EHSE-YM*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + ERSE-M*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
Mitsubishi,PUHZ-SW160YKA(-BS) + ERSE-YM*D,2020-04-09,Outdoor Air/Water,Inverter,1.0,R410a,7.7,45.0,78.0,22,average,6503,11900,-0.03144544520915451,-0.007271534769250788,1.0753542003788115,-0.03402881529238887,0.006661727298743494,0.29049610433980344,0.17244181332546138,-0.06646433069127843,6.012415020873588
DAIKIN Europe ,ERGA06DVA / EHVH08S23D6V(G),2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06DVA / EHVH08S23D9W(G),2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06DVA / EHVX08S23D6V(G),2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06DVA / EHVX08S23D9W(G),2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06EVA / EHVX08S23E6V(G),2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06EVA / EHVX08S23E9W,2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06EVA / EHVH08S23E9W,2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
DAIKIN Europe ,ERGA06EVA / EHVH08SU23E6V,2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA06EVA / EHVH08S23E6V,2018-03-27,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,60.0,10,average,2980,5900,-0.026534164671174136,-0.0014476156420395543,0.8311906860781147,-0.02756047034617096,0.01201494172329307,0.07652688353380185,0.15677401915651124,-0.09665471094428826,7.388796621662121
ait-deutschland,WWC 130H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,3.5,53.0,,10,average,3273,11880,0.0002095325704782103,-0.004222526054676857,1.2266971139140004,0.0002716292858224993,0.013869846912329238,0.25909732461664386,0.0028803217839026116,-0.1044046749692609,9.05257957582546
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V5W/D2N8,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.0,,,9,average,2959,5830,-0.04201882521637595,0.0004330428509295364,0.6941440197023871,-0.030570274712518244,0.012688000560510209,0.025019650628316036,0.0893740160859716,-0.08837598001228822,6.897615256621555
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V7W/D2N8,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.0,,,9,average,2959,5830,-0.04201882521637595,0.0004330428509295364,0.6941440197023871,-0.030570274712518244,0.012688000560510209,0.025019650628316036,0.0893740160859716,-0.08837598001228822,6.897615256621555
"GD Midea Heating & Ventilating Equipment Co., Ltd.",MHC-V9W/D2N8,2020-01-17,Outdoor Air/Water,Inverter,1.0,R32,2.0,,,9,average,3519,6580,-0.05051320696694001,-0.007017241943985494,1.0240169557224708,-0.03598653650723774,0.009113783897541212,0.17594447604089938,0.12349712822401095,-0.10733674787134334,7.684960759589402
Groupe Atlantic,Alféa Extensa +5,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.1,46.0,63.0,10,average,2000,3800,-0.029561788661045366,-0.00449306188666978,0.9355468416153034,-0.026919654598222886,0.012062311088586098,0.07057684878434561,0.14183896298764276,-0.09959411392510074,7.252111297427626
Groupe Atlantic,Alféa Extensa Duo +5,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.1,46.0,63.0,10,average,2000,3800,-0.029561788661045366,-0.00449306188666978,0.9355468416153034,-0.026919654598222886,0.012062311088586098,0.07057684878434561,0.14183896298764276,-0.09959411392510074,7.252111297427626
Groupe Atlantic,Alféa Extensa A.I. 5,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.1,46.0,63.0,10,average,2000,3800,-0.029561788661045366,-0.00449306188666978,0.9355468416153034,-0.026919654598222886,0.012062311088586098,0.07057684878434561,0.14183896298764276,-0.09959411392510074,7.252111297427626
Groupe Atlantic,Alféa Extensa Duo A.I. 5,2020-12-17,Outdoor Air/Water,Inverter,1.0,R410a,1.1,46.0,63.0,10,average,2000,3800,-0.029561788661045366,-0.00449306188666978,0.9355468416153034,-0.026919654598222886,0.012062311088586098,0.07057684878434561,0.14183896298764276,-0.09959411392510074,7.252111297427626
Panasonic Marketing Europe,WH-MDC07J3E5,2020-08-06,Outdoor Air/Water,Inverter,1.0,R32,1.3,,59.0,10,average,3333,6200,-0.017979235800563903,0.005245133387864874,0.5035936070296027,-0.018495776096891407,0.018213866823776875,-0.22998331741438072,0.1481488558392421,-0.12396486005747782,8.604021069038438
Panasonic Marketing Europe,WH-MDC07J3E5 + DGC200,2020-08-06,Outdoor Air/Water,Inverter,1.0,R32,1.3,,59.0,10,average,3333,6200,-0.017979235800563903,0.005245133387864874,0.5035936070296027,-0.018495776096891407,0.018213866823776875,-0.22998331741438072,0.1481488558392421,-0.12396486005747782,8.604021069038438
Ariston Thermo Group,AEROTOP MONO 05M-RX 1Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,59.0,13,average,2296,5190,-0.03740630743027093,0.0005741626162530241,0.6851014210433467,-0.029946637319198516,0.012106507106530986,0.0702940333371063,0.10420852210252389,-0.09192109250806273,7.172557726896501
Ariston Thermo Group,AEROTOP MONO 05M-RX 2Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,43.0,59.0,13,average,2296,5190,-0.03740630743027093,0.0005741626162530241,0.6851014210433467,-0.029946637319198516,0.012106507106530986,0.0702940333371063,0.10420852210252389,-0.09192109250806273,7.172557726896501
Ariston Thermo Group,AEROTOP MONO 05M-RXL,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,59.0,13,average,2296,5190,-0.03740630743027093,0.0005741626162530241,0.6851014210433467,-0.029946637319198516,0.012106507106530986,0.0702940333371063,0.10420852210252389,-0.09192109250806273,7.172557726896501
Ariston Thermo Group,AEROTOP MONO 05M-X 1Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,15.0,59.0,13,average,2296,5190,-0.03740630743027093,0.0005741626162530241,0.6851014210433467,-0.029946637319198516,0.012106507106530986,0.0702940333371063,0.10420852210252389,-0.09192109250806273,7.172557726896501
Ariston Thermo Group,AEROTOP MONO 05M-X 2Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,1.88,43.0,59.0,13,average,2296,5190,-0.03740630743027093,0.0005741626162530241,0.6851014210433467,-0.029946637319198516,0.012106507106530986,0.0702940333371063,0.10420852210252389,-0.09192109250806273,7.172557726896501
