Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
THERMOR Alféa Excellia Duo A.I. Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
THERMOR Alféa Excellia A.I. Tri 11,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.034379511263838085,0.007941246853620444,0.40583200010452714,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0
THERMOR Alféa Excellia Duo A.I. Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
THERMOR Alféa Excellia A.I. Tri 14,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0
THERMOR Alféa Excellia Duo A.I. Tri 16,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
THERMOR Alféa Excellia A.I. Tri 16,-0.024470658213442607,-0.003292426398446004,0.8696577945269683,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0
THERMOR Alféa Extensa A.I. 5 R32,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
THERMOR Alféa Extensa Duo A.I. 5 R32,-0.028655115006431527,-0.003788912204662008,0.8697413050123226,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0
THERMOR Alféa Extensa A.I. 6 R32,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
THERMOR Alféa Extensa A.I. Duo 6 R32,-0.03221127680979055,-0.003834820722958712,0.8495614311859745,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0
THERMOR Alféa Extensa A.I. 8 R32,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
THERMOR Alféa Extensa Duo A.I. 8 R32,-0.03428430127400182,-0.003404839571468328,0.8275536561075398,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0
THERMOR Alféa Extensa Duo A.I. 10,-0.028516328112465295,-0.005516641455358973,0.9144416984215911,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0
THERMOR Alféa Extensa A.I. 10,-0.028516328112465295,-0.005516641455358973,0.9144416984215911,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0
THERMOR Alféa Extensa A.I. 13,-0.018812719216027337,-0.009388269334516466,1.086066275630097,-0.03392815528309202,0.006670739048810874,0.4392338805766713,0.11443938125781242,-0.08856978453001381,6.606548508277434,1.0
THERMOR Alféa Extensa A.I. 16,-0.021930008143967897,-0.005410486762824264,0.9429206911561501,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0
THERMOR Alféa Extensa Duo A.I. 5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
THERMOR Alféa Extensa A.I. 5,-0.028083699517449847,-0.0042684090327080645,0.8887695088104144,-0.039042281593633585,0.01749428942756493,0.10235937853560721,0.14183896298764276,-0.09959411392510074,7.252111297427626,1.0
THERMOR Alféa Extensa Duo A.I. 6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
THERMOR Alféa Extensa A.I. 6,-0.03276781751990319,-0.0082224357627724,1.0033118515345283,-0.042532549762715845,0.011863961061329979,0.24734894829237708,0.15066925926545643,-0.11338254000809128,7.832682405855627,1.0
THERMOR Alféa Extensa Duo A.I. 8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
THERMOR Alféa Extensa A.I. 8,-0.03634545332904565,-0.005594544050611295,0.8927974004603885,-0.04610153353337817,0.008161273263752345,0.3418686941969386,0.1767186314217816,-0.08905840043199188,6.780367304873486,1.0
HELIOTHERM - Luft-/Wasserwärmepumpe,-0.26290130656081384,-0.4506122814342905,14.82157176676294,-0.3301324620365354,-0.529831361603922,17.007118903887573,0.1520237991589941,-0.14579367047680325,8.9128180624858,1.0
01. RAS-2WHVRP RWM-2.0NRE - Heating,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
02. RAS-2WHVRP RWM-2.0NRE - with,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
RAS-2WHVNP RWM-2.0NE - Heating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-200S Heating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-260S Heating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-200S-K - UKHeating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-260S-K - UKHeating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWSE-260S Solar - Heating Only,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWM-2.0NE - with cooling,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-200S - with,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWE-260S - with,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
RAS-2WHVNP RWD-2.0NWSE-260S Solar - with cooling kit,-0.03050262732674635,-0.0019376438835722702,0.8068402803169535,-0.03719832204323551,0.014976067364093204,0.16342526737667235,0.07515347324063874,-0.09485529810540856,7.513863716031202,1.0
01. RAS-2WHVRP RWD-2.0NRWE-200S Heating Only,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
03. RAS-2WHVRP RWD-2.0NRWE-200S-K,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
RAS-2.5WHVNP RWM-2.5NE - Heating,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-200S Heating Only,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-260S Heating Only,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-200S-K UK- Heating Only,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-260S-K UK- Heating Only,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWSE-260S Solar - Heating Only,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWM-2.5NE - with,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-200S with cooling kit,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWE-260S with cooling kit,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
RAS-2.5WHVNP RWD-2.5NWSE-260S Solar - with cooling kit,-0.035167571790644656,-0.004602474321239131,0.8537713035345998,-0.04481202511655412,0.011206753036244797,0.24624170251406804,0.17391375682852903,-0.08198485658628925,6.822031296374311,1.0
01. RAS-2WHVRP RWD-2.0NRWE-260S Heating Only,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
03. RAS-2WHVRP RWD-2.0NRWE-260S-K,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
04. RAS-2WHVRP RWD-2.0NRWE-260S-K,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
05. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - Heating Only,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,-0.013343418881100058,-0.005748453318932078,1.0483304726509528,-0.033035988172054206,0.016846559470677855,0.16954988909420202,0.17225763587341564,-0.09657765078710626,7.708205020527423,1.0
RAS-3WHVNP RWM-3.0NE - Heating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-200S Heating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-260S Heating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-200S-K - UKHeating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-260S-K - UKHeating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWSE-260S Solar - Heating Only,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWM-3.0NE - with cooling,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-200S - with,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWE-260S - with,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
RAS-3WHVNP RWD-3.0NWSE-260S Solar - with cooling kit,-0.03701880850757786,-0.006648731841028009,0.9174380207101575,-0.04562468121835784,0.006233666334480865,0.3969401206509629,0.1522207967038794,-0.06120665510491283,5.802455980940572,1.0
01. RAS-2.5WHVRP RWM-2.5NRE Heating Only,-0.027024072414904416,-0.008509846038160448,1.038825897288444,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346731,7.555676021392279,1.0
02. RAS-2.5WHVRP RWM-2.5NRE - with,-0.027024072414904416,-0.008509846038160448,1.038825897288444,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346731,7.555676021392279,1.0
RAS-4WHVNPE RWM-4.0NE - Heating,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWE-200S Heating Only,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWE-260S Heating Only,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWE-200S-K UK- Heating Only,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWE-260S-K UK- Heating Only,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWSE-260S Solar - Heating Only,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWM-4.0NE - with cooling,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
RAS-4WHVNPE RWD-4.0NWE-200S - with,-0.036246263468796815,-0.005317642849142822,0.8806194367467467,-0.044260294392909835,0.012651173896040665,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
